Date,Product,Region,Sales_Rep,Quantity,Unit_Price,Total_Sales
2024-08-26,Monitor,North,Charlie,12,890.44,10685.28
2024-08-26,Speaker,South,Bob,19,1889.68,35903.92
2024-08-26,Speaker,Central,Bob,15,1356.0,20340.0
2024-08-26,Keyboard,South,Henry,7,1788.02,12516.14
2024-08-27,Tablet,Central,Diana,14,473.69,6631.66
2024-08-27,Headphones,North,Alice,10,1291.05,12910.5
2024-08-27,Keyboard,Central,Diana,1,1591.49,1591.49
2024-08-27,Tablet,North,Grace,16,1336.35,21381.6
2024-08-27,Speaker,West,Eve,19,265.67,5047.7300000000005
2024-08-27,Mouse,North,Grace,7,831.43,5820.009999999999
2024-08-27,Speaker,West,Eve,1,582.97,582.97
2024-08-27,Laptop,West,Eve,6,1796.35,10778.099999999999
2024-08-28,Speaker,East,Eve,11,1493.71,16430.81
2024-08-28,Monitor,West,Henry,12,500.08,6000.96
2024-08-28,Tablet,South,Eve,7,1426.01,9982.07
2024-08-28,Phone,Central,Grace,5,442.46,2212.2999999999997
2024-08-28,Keyboard,North,Alice,2,389.43,778.86
2024-08-28,Laptop,East,Bob,17,701.66,11928.22
2024-08-28,Tablet,West,Henry,17,1069.93,18188.81
2024-08-28,Tablet,North,Frank,3,1575.89,4727.67
2024-08-29,Monitor,Central,Bob,6,1125.24,6751.4400000000005
2024-08-29,Mouse,West,Grace,6,1235.52,7413.12
2024-08-29,Phone,North,Grace,17,992.84,16878.28
2024-08-29,Phone,East,Alice,6,1748.71,10492.26
2024-08-29,Mouse,West,Bob,12,737.35,8848.2
2024-08-29,Headphones,West,Grace,12,180.35,2164.2
2024-08-30,Phone,West,Grace,5,1351.48,6757.4
2024-08-30,Monitor,West,Diana,18,1542.9,27772.2
2024-08-30,Speaker,North,Eve,14,1527.2,21380.8
2024-08-30,Tablet,Central,Bob,11,85.52,940.7199999999999
2024-08-30,Laptop,East,Charlie,8,279.55,2236.4
2024-08-30,Speaker,Central,Diana,15,1713.43,25701.45
2024-08-30,Headphones,North,Frank,13,671.91,8734.83
2024-08-31,Mouse,East,Henry,8,1917.43,15339.44
2024-08-31,Keyboard,South,Eve,1,1175.41,1175.41
2024-08-31,Laptop,East,Diana,3,461.36,1384.08
2024-08-31,Phone,North,Charlie,12,1444.57,17334.84
2024-09-01,Monitor,East,Bob,10,717.05,7170.5
2024-09-01,Speaker,East,Charlie,19,498.61,9473.59
2024-09-01,Tablet,West,Frank,4,1490.17,5960.68
2024-09-01,Keyboard,North,Charlie,16,634.41,10150.56
2024-09-01,Monitor,West,Eve,14,573.59,8030.26
2024-09-01,Laptop,East,Frank,7,735.15,5146.05
2024-09-01,Speaker,North,Frank,13,539.46,7012.9800000000005
2024-09-01,Headphones,South,Eve,17,129.36,2199.1200000000003
2024-09-01,Speaker,Central,Bob,16,1783.62,28537.92
2024-09-01,Monitor,East,Alice,12,185.12,2221.44
2024-09-02,Keyboard,West,Henry,19,119.64,2273.16
2024-09-02,Phone,North,Frank,15,490.43,7356.45
2024-09-02,Mouse,North,Grace,16,114.08,1825.28
2024-09-02,Phone,East,Grace,15,666.55,9998.25
2024-09-03,Tablet,North,Alice,5,1967.66,9838.300000000001
2024-09-03,Speaker,North,Frank,9,1951.47,17563.23
2024-09-03,Laptop,West,Alice,1,714.73,714.73
2024-09-03,Phone,West,Charlie,17,269.37,4579.29
2024-09-03,Laptop,Central,Grace,1,203.95,203.95
2024-09-03,Keyboard,Central,Alice,4,341.87,1367.48
2024-09-03,Phone,East,Charlie,17,701.33,11922.61
2024-09-04,Phone,East,Grace,15,1729.82,25947.3
2024-09-04,Speaker,South,Eve,13,1460.42,18985.46
2024-09-04,Phone,East,Bob,16,629.44,10071.04
2024-09-04,Keyboard,East,Henry,10,1675.39,16753.9
2024-09-04,Headphones,South,Grace,8,1333.48,10667.84
2024-09-04,Monitor,South,Charlie,16,1271.68,20346.88
2024-09-04,Monitor,Central,Eve,19,1764.54,33526.26
2024-09-04,Speaker,South,Frank,4,949.98,3799.92
2024-09-04,Monitor,South,Frank,5,1946.78,9733.9
2024-09-04,Laptop,West,Alice,6,1743.95,10463.7
2024-09-04,Keyboard,Central,Alice,2,1704.93,3409.86
2024-09-04,Tablet,South,Alice,10,1011.11,10111.1
2024-09-04,Speaker,West,Charlie,4,1454.62,5818.48
2024-09-05,Phone,North,Henry,9,1993.8,17944.2
2024-09-05,Laptop,South,Frank,9,1318.43,11865.87
2024-09-05,Tablet,East,Bob,18,1977.58,35596.44
2024-09-05,Headphones,Central,Henry,14,1374.35,19240.899999999998
2024-09-05,Headphones,East,Frank,7,1031.64,7221.4800000000005
2024-09-06,Phone,East,Eve,6,1946.62,11679.72
2024-09-06,Laptop,North,Frank,17,1915.81,32568.77
2024-09-06,Laptop,East,Charlie,13,1339.63,17415.190000000002
2024-09-06,Speaker,North,Diana,5,629.33,3146.65
2024-09-06,Laptop,South,Eve,6,1877.45,11264.7
2024-09-07,Tablet,West,Alice,14,913.57,12789.980000000001
2024-09-07,Laptop,South,Grace,1,735.07,735.07
2024-09-07,Laptop,West,Alice,7,1801.57,12610.99
2024-09-07,Phone,East,Grace,2,331.29,662.58
2024-09-07,Mouse,South,Bob,9,888.49,7996.41
2024-09-07,Laptop,Central,Frank,5,1909.98,9549.9
2024-09-07,Tablet,Central,Henry,6,1439.46,8636.76
2024-09-07,Headphones,East,Eve,4,1461.55,5846.2
2024-09-07,Laptop,East,Charlie,12,87.89,1054.68
2024-09-08,Tablet,South,Henry,11,1321.9,14540.900000000001
2024-09-08,Keyboard,West,Eve,3,338.06,1014.1800000000001
2024-09-08,Keyboard,South,Grace,16,1861.01,29776.16
2024-09-08,Laptop,East,Grace,4,793.91,3175.64
2024-09-09,Keyboard,North,Charlie,13,522.5,6792.5
2024-09-09,Mouse,South,Henry,9,1580.31,14222.789999999999
2024-09-09,Mouse,West,Frank,19,595.16,11308.039999999999
2024-09-09,Speaker,South,Eve,15,1808.25,27123.75
2024-09-09,Headphones,East,Frank,11,1098.93,12088.230000000001
2024-09-10,Mouse,North,Diana,4,1863.43,7453.72
2024-09-10,Keyboard,East,Frank,13,1209.91,15728.830000000002
2024-09-10,Monitor,Central,Diana,17,798.83,13580.11
2024-09-10,Keyboard,Central,Bob,16,1890.19,30243.04
2024-09-10,Phone,South,Diana,2,1270.06,2540.12
2024-09-10,Speaker,North,Eve,18,1281.42,23065.56
2024-09-10,Phone,Central,Grace,4,615.99,2463.96
2024-09-10,Phone,Central,Alice,4,1945.76,7783.04
2024-09-10,Laptop,West,Grace,13,335.02,4355.26
2024-09-11,Monitor,South,Frank,10,903.53,9035.3
2024-09-11,Speaker,North,Frank,11,1520.69,16727.59
2024-09-11,Headphones,North,Bob,7,97.37,681.59
2024-09-11,Headphones,Central,Alice,4,1623.91,6495.64
2024-09-11,Headphones,Central,Eve,14,701.3,9818.199999999999
2024-09-11,Keyboard,North,Charlie,10,809.36,8093.6
2024-09-11,Keyboard,North,Diana,6,326.61,1959.66
2024-09-11,Keyboard,East,Eve,2,1388.99,2777.98
2024-09-11,Phone,East,Frank,4,398.33,1593.32
2024-09-11,Monitor,North,Diana,4,1502.68,6010.72
2024-09-12,Monitor,Central,Henry,17,1999.75,33995.75
2024-09-12,Mouse,East,Frank,7,79.67,557.69
2024-09-12,Phone,North,Alice,16,1106.67,17706.72
2024-09-12,Keyboard,North,Charlie,6,1266.84,7601.039999999999
2024-09-12,Phone,West,Grace,5,941.77,4708.85
2024-09-13,Headphones,North,Henry,7,574.91,4024.37
2024-09-13,Mouse,North,Diana,11,1727.1,18998.1
2024-09-13,Tablet,West,Henry,12,784.58,9414.960000000001
2024-09-13,Headphones,West,Grace,13,709.18,9219.34
2024-09-13,Headphones,Central,Charlie,3,1991.71,5975.13
2024-09-13,Headphones,Central,Frank,12,1061.11,12733.32
2024-09-13,Monitor,East,Henry,16,1870.58,29929.28
2024-09-14,Laptop,Central,Eve,13,642.03,8346.39
2024-09-14,Phone,South,Diana,9,183.58,1652.22
2024-09-14,Monitor,North,Alice,13,1458.19,18956.47
2024-09-14,Mouse,West,Henry,6,406.15,2436.8999999999996
2024-09-14,Tablet,North,Eve,7,1014.6,7102.2
2024-09-14,Mouse,North,Alice,14,222.49,3114.86
2024-09-14,Phone,North,Grace,13,1116.26,14511.38
2024-09-14,Speaker,East,Frank,1,814.65,814.65
2024-09-14,Headphones,North,Frank,18,1628.68,29316.24
2024-09-15,Speaker,South,Henry,17,284.37,4834.29
2024-09-15,Monitor,Central,Eve,14,568.99,7965.860000000001
2024-09-15,Laptop,East,Eve,9,1514.04,13626.36
2024-09-15,Monitor,Central,Henry,1,1330.12,1330.12
2024-09-15,Monitor,North,Charlie,9,812.9,7316.099999999999
2024-09-15,Keyboard,North,Alice,6,875.32,5251.92
2024-09-15,Headphones,Central,Alice,1,1533.04,1533.04
2024-09-16,Monitor,East,Charlie,16,1557.41,24918.56
2024-09-16,Mouse,South,Henry,19,1668.89,31708.910000000003
2024-09-16,Monitor,Central,Bob,6,512.06,3072.3599999999997
2024-09-16,Phone,Central,Henry,4,1142.38,4569.52
2024-09-16,Monitor,West,Bob,10,1146.05,11460.5
2024-09-16,Keyboard,South,Frank,6,1614.13,9684.78
2024-09-16,Tablet,West,Frank,4,1265.36,5061.44
2024-09-17,Phone,West,Henry,2,82.59,165.18
2024-09-17,Phone,Central,Henry,9,1053.28,9479.52
2024-09-17,Laptop,Central,Eve,7,317.27,2220.89
2024-09-17,Mouse,Central,Diana,12,1418.46,17021.52
2024-09-17,Keyboard,West,Eve,1,1790.4,1790.4
2024-09-17,Keyboard,South,Alice,18,1770.0,31860.0
2024-09-18,Tablet,East,Eve,19,410.96,7808.24
2024-09-18,Headphones,West,Frank,19,1027.92,19530.480000000003
2024-09-19,Phone,North,Diana,10,932.48,9324.8
2024-09-19,Phone,South,Alice,6,1268.36,7610.16
2024-09-19,Speaker,Central,Grace,9,1525.89,13733.01
2024-09-19,Keyboard,West,Charlie,9,330.11,2970.9900000000002
2024-09-19,Speaker,West,Eve,6,1995.9,11975.400000000001
2024-09-19,Laptop,Central,Grace,9,1596.37,14367.329999999998
2024-09-19,Mouse,South,Henry,18,1386.54,24957.72
2024-09-19,Mouse,Central,Alice,4,509.12,2036.48
2024-09-19,Headphones,North,Frank,19,1662.67,31590.730000000003
2024-09-19,Mouse,South,Bob,1,941.2,941.2
2024-09-20,Mouse,West,Frank,1,1164.89,1164.89
2024-09-20,Phone,Central,Bob,11,688.0,7568.0
2024-09-20,Tablet,South,Bob,4,864.63,3458.52
2024-09-20,Keyboard,East,Henry,1,1069.43,1069.43
2024-09-20,Headphones,South,Grace,16,1652.0,26432.0
2024-09-20,Phone,North,Grace,1,778.71,778.71
2024-09-20,Tablet,East,Alice,17,1647.61,28009.37
2024-09-20,Mouse,East,Bob,15,586.23,8793.45
2024-09-20,Headphones,North,Bob,11,477.18,5248.9800000000005
2024-09-21,Speaker,Central,Frank,1,375.89,375.89
2024-09-21,Phone,West,Henry,5,1733.11,8665.55
2024-09-21,Monitor,Central,Grace,2,1992.49,3984.98
2024-09-21,Mouse,North,Henry,19,1888.03,35872.57
2024-09-21,Monitor,South,Grace,10,1677.46,16774.6
2024-09-21,Headphones,East,Eve,5,815.27,4076.35
2024-09-21,Mouse,West,Henry,9,1386.06,12474.539999999999
2024-09-21,Laptop,East,Charlie,4,998.89,3995.56
2024-09-22,Keyboard,Central,Charlie,6,1858.01,11148.06
2024-09-22,Laptop,East,Grace,15,1941.8,29127.0
2024-09-22,Speaker,North,Grace,10,1481.45,14814.5
2024-09-22,Monitor,West,Henry,11,1846.67,20313.370000000003
2024-09-22,Keyboard,North,Eve,16,476.02,7616.32
2024-09-22,Keyboard,West,Grace,19,630.18,11973.419999999998
2024-09-22,Keyboard,North,Grace,16,1551.74,24827.84
2024-09-22,Mouse,East,Bob,18,362.7,6528.599999999999
2024-09-23,Tablet,West,Grace,6,892.25,5353.5
2024-09-23,Tablet,Central,Diana,7,620.39,4342.73
2024-09-23,Tablet,South,Grace,5,793.8,3969.0
2024-09-23,Laptop,South,Henry,17,1792.83,30478.11
2024-09-23,Speaker,Central,Frank,17,1638.66,27857.22
2024-09-23,Speaker,South,Grace,12,895.93,10751.16
2024-09-23,Monitor,North,Alice,2,1647.83,3295.66
2024-09-24,Keyboard,East,Frank,14,808.23,11315.220000000001
2024-09-24,Headphones,North,Alice,14,577.86,8090.04
2024-09-24,Keyboard,North,Diana,8,1952.19,15617.52
2024-09-24,Phone,East,Grace,6,1242.29,7453.74
2024-09-24,Monitor,Central,Diana,8,1474.35,11794.8
2024-09-24,Keyboard,West,Bob,19,117.01,2223.19
2024-09-24,Headphones,West,Henry,11,1440.43,15844.730000000001
2024-09-25,Headphones,East,Frank,18,1451.46,26126.28
2024-09-25,Speaker,Central,Grace,9,811.27,7301.43
2024-09-25,Tablet,West,Eve,5,1804.19,9020.95
2024-09-25,Mouse,North,Bob,12,1010.22,12122.64
2024-09-25,Mouse,South,Charlie,5,381.15,1905.75
2024-09-25,Phone,Central,Grace,17,1712.63,29114.710000000003
2024-09-25,Tablet,West,Frank,11,1504.2,16546.2
2024-09-26,Phone,Central,Henry,3,1205.72,3617.16
2024-09-26,Tablet,East,Alice,17,427.19,7262.23
2024-09-26,Headphones,Central,Bob,5,1979.65,9898.25
2024-09-26,Phone,West,Henry,14,1463.5,20489.0
2024-09-26,Speaker,West,Grace,18,1198.31,21569.579999999998
2024-09-27,Keyboard,East,Henry,16,1829.57,29273.12
2024-09-27,Mouse,East,Frank,4,190.96,763.84
2024-09-27,Tablet,West,Frank,5,1011.07,5055.35
2024-09-28,Tablet,West,Charlie,6,980.09,5880.54
2024-09-28,Speaker,Central,Charlie,15,161.91,2428.65
2024-09-28,Mouse,East,Frank,16,1405.85,22493.6
2024-09-28,Mouse,South,Bob,5,523.67,2618.35
2024-09-28,Headphones,Central,Henry,13,1957.02,25441.26
2024-09-28,Monitor,South,Diana,6,1130.72,6784.32
2024-09-28,Laptop,North,Alice,16,674.18,10786.88
2024-09-28,Monitor,Central,Bob,10,432.26,4322.6
2024-09-29,Tablet,North,Frank,2,56.92,113.84
2024-09-29,Headphones,West,Grace,3,1214.56,3643.68
2024-09-29,Monitor,South,Bob,7,1440.84,10085.88
2024-09-29,Keyboard,South,Frank,16,1631.7,26107.2
2024-09-29,Tablet,South,Bob,16,993.2,15891.2
2024-09-29,Monitor,Central,Diana,12,1462.5,17550.0
2024-09-29,Phone,West,Eve,12,1169.03,14028.36
2024-09-29,Phone,West,Grace,7,70.91,496.37
2024-09-29,Keyboard,Central,Charlie,3,1874.0,5622.0
2024-09-29,Laptop,West,Eve,7,840.44,5883.08
2024-09-29,Tablet,South,Grace,14,69.35,970.8999999999999
2024-09-30,Speaker,East,Charlie,16,1760.55,28168.8
2024-09-30,Speaker,West,Diana,19,575.1,10926.9
2024-09-30,Tablet,South,Henry,10,866.28,8662.8
2024-09-30,Tablet,Central,Henry,13,747.88,9722.44
2024-09-30,Speaker,South,Frank,18,447.4,8053.2
2024-09-30,Monitor,North,Frank,13,1013.5,13175.5
2024-10-01,Phone,West,Henry,8,128.29,1026.32
2024-10-01,Monitor,East,Frank,7,962.19,6735.33
2024-10-01,Mouse,East,Henry,19,1341.87,25495.53
2024-10-01,Monitor,East,Frank,8,221.13,1769.04
2024-10-01,Monitor,South,Henry,4,1119.25,4477.0
2024-10-01,Headphones,North,Eve,1,1711.69,1711.69
2024-10-01,Speaker,North,Diana,18,1444.8,26006.399999999998
2024-10-01,Headphones,East,Grace,17,1232.22,20947.74
2024-10-02,Keyboard,South,Diana,17,1783.72,30323.24
2024-10-02,Laptop,South,Alice,5,1952.21,9761.05
2024-10-02,Headphones,North,Charlie,15,481.41,7221.150000000001
2024-10-02,Speaker,East,Diana,1,532.0,532.0
2024-10-02,Monitor,West,Bob,19,1526.82,29009.579999999998
2024-10-03,Laptop,Central,Charlie,12,558.28,6699.36
2024-10-03,Laptop,South,Henry,11,260.34,2863.74
2024-10-03,Speaker,South,Diana,8,140.95,1127.6
2024-10-03,Keyboard,Central,Eve,3,65.01,195.03000000000003
2024-10-03,Mouse,South,Diana,6,1161.97,6971.82
2024-10-04,Tablet,North,Alice,19,254.56,4836.64
2024-10-04,Speaker,Central,Charlie,9,1718.16,15463.44
2024-10-04,Mouse,Central,Eve,5,271.8,1359.0
2024-10-04,Speaker,North,Alice,15,1379.48,20692.2
2024-10-04,Tablet,Central,Alice,1,1962.28,1962.28
2024-10-05,Speaker,East,Eve,13,1181.37,15357.809999999998
2024-10-05,Phone,East,Grace,8,806.47,6451.76
2024-10-05,Phone,Central,Charlie,18,172.26,3100.68
2024-10-05,Tablet,West,Frank,9,1270.06,11430.539999999999
2024-10-05,Laptop,East,Charlie,11,560.49,6165.39
2024-10-05,Laptop,South,Bob,11,881.32,9694.52
2024-10-06,Tablet,Central,Bob,16,308.29,4932.64
2024-10-06,Mouse,South,Frank,18,727.78,13100.039999999999
2024-10-06,Laptop,South,Alice,14,1904.58,26664.12
2024-10-06,Phone,South,Diana,15,1406.99,21104.85
2024-10-06,Mouse,Central,Frank,6,982.95,5897.700000000001
2024-10-06,Speaker,Central,Frank,6,1234.59,7407.539999999999
2024-10-06,Speaker,East,Henry,19,202.0,3838.0
2024-10-06,Mouse,North,Diana,1,886.41,886.41
2024-10-06,Speaker,Central,Charlie,4,1693.39,6773.56
2024-10-06,Speaker,South,Grace,13,626.33,8142.290000000001
2024-10-07,Tablet,North,Charlie,12,1428.46,17141.52
2024-10-07,Speaker,Central,Diana,14,1447.61,20266.539999999997
2024-10-07,Tablet,East,Eve,18,942.67,16968.059999999998
2024-10-07,Tablet,Central,Frank,13,1217.98,15833.74
2024-10-07,Headphones,West,Frank,4,1312.66,5250.64
2024-10-07,Monitor,South,Alice,10,1030.91,10309.1
2024-10-07,Phone,North,Eve,15,1708.38,25625.7
2024-10-07,Speaker,East,Diana,14,358.43,5018.02
2024-10-07,Laptop,North,Frank,18,1687.72,30378.96
2024-10-08,Mouse,East,Bob,5,1638.13,8190.650000000001
2024-10-08,Mouse,East,Eve,9,1947.1,17523.899999999998
2024-10-08,Mouse,East,Frank,7,1754.39,12280.730000000001
2024-10-08,Headphones,North,Diana,12,1981.14,23773.68
2024-10-09,Tablet,Central,Eve,10,1681.3,16813.0
2024-10-09,Laptop,East,Frank,13,899.03,11687.39
2024-10-09,Monitor,West,Alice,15,382.75,5741.25
2024-10-09,Phone,Central,Eve,7,985.92,6901.44
2024-10-09,Monitor,West,Henry,19,1227.41,23320.79
2024-10-09,Speaker,North,Grace,9,1027.09,9243.81
2024-10-09,Keyboard,Central,Frank,18,159.46,2870.28
2024-10-09,Speaker,Central,Frank,13,423.12,5500.56
2024-10-09,Speaker,Central,Henry,8,1237.89,9903.12
2024-10-09,Monitor,South,Henry,15,697.37,10460.55
2024-10-09,Monitor,Central,Grace,16,1635.26,26164.16
2024-10-09,Phone,West,Eve,17,948.72,16128.24
2024-10-10,Phone,South,Diana,17,90.29,1534.93
2024-10-10,Speaker,East,Grace,10,788.57,7885.700000000001
2024-10-10,Phone,South,Diana,10,1673.36,16733.6
2024-10-10,Laptop,North,Eve,8,863.22,6905.76
2024-10-10,Tablet,East,Bob,11,1093.01,12023.11
2024-10-11,Tablet,Central,Grace,3,1531.97,4595.91
2024-10-11,Tablet,North,Charlie,16,627.79,10044.64
2024-10-11,Keyboard,Central,Diana,12,1234.49,14813.880000000001
2024-10-11,Headphones,East,Charlie,4,764.38,3057.52
2024-10-11,Speaker,West,Diana,3,1481.9,4445.700000000001
2024-10-11,Headphones,East,Henry,13,373.37,4853.81
2024-10-11,Tablet,East,Bob,19,728.77,13846.63
2024-10-11,Speaker,East,Grace,12,71.98,863.76
2024-10-11,Tablet,North,Grace,10,1293.85,12938.5
2024-10-11,Monitor,East,Diana,2,86.51,173.02
2024-10-11,Phone,North,Bob,14,465.28,6513.92
2024-10-12,Keyboard,Central,Diana,18,1003.13,18056.34
2024-10-12,Headphones,North,Diana,12,839.59,10075.08
2024-10-12,Headphones,Central,Diana,14,732.92,10260.88
2024-10-12,Laptop,West,Bob,6,119.07,714.42
2024-10-12,Speaker,East,Grace,11,1657.73,18235.03
2024-10-12,Keyboard,West,Charlie,6,458.78,2752.68
2024-10-13,Phone,North,Eve,13,1908.89,24815.57
2024-10-13,Keyboard,Central,Alice,15,140.49,2107.3500000000004
2024-10-13,Phone,North,Alice,7,1356.01,9492.07
2024-10-13,Tablet,South,Frank,3,1918.66,5755.9800000000005
2024-10-14,Tablet,North,Frank,11,682.1,7503.1
2024-10-14,Keyboard,South,Bob,5,847.18,4235.9
2024-10-14,Laptop,Central,Henry,4,832.83,3331.32
2024-10-14,Headphones,West,Diana,4,784.7,3138.8
2024-10-14,Monitor,West,Diana,17,1381.03,23477.51
2024-10-14,Monitor,Central,Eve,7,1278.6,8950.199999999999
2024-10-14,Phone,East,Bob,15,1275.83,19137.449999999997
2024-10-15,Keyboard,West,Grace,13,998.11,12975.43
2024-10-15,Phone,West,Diana,2,677.09,1354.18
2024-10-15,Mouse,Central,Diana,17,1094.22,18601.74
2024-10-15,Speaker,Central,Frank,9,934.04,8406.36
2024-10-15,Keyboard,Central,Bob,19,1147.03,21793.57
2024-10-15,Speaker,West,Henry,16,888.38,14214.08
2024-10-15,Mouse,Central,Eve,18,1007.07,18127.260000000002
2024-10-16,Tablet,West,Charlie,4,353.71,1414.84
2024-10-16,Speaker,South,Grace,9,582.74,5244.66
2024-10-16,Headphones,West,Grace,4,967.27,3869.08
2024-10-16,Phone,Central,Diana,9,68.86,619.74
2024-10-16,Tablet,South,Grace,12,258.09,3097.08
2024-10-16,Phone,West,Frank,14,1089.13,15247.820000000002
2024-10-16,Mouse,East,Bob,16,1278.13,20450.08
2024-10-16,Mouse,North,Diana,10,1555.05,15550.5
2024-10-16,Speaker,West,Grace,5,659.69,3298.4500000000003
2024-10-17,Keyboard,North,Bob,5,199.78,998.9
2024-10-17,Headphones,North,Charlie,10,1809.11,18091.1
2024-10-17,Speaker,East,Grace,16,382.08,6113.28
2024-10-17,Monitor,North,Alice,5,1600.15,8000.75
2024-10-17,Speaker,Central,Bob,6,1455.95,8735.7
2024-10-17,Laptop,Central,Grace,3,1207.28,3621.84
2024-10-18,Monitor,East,Frank,14,894.97,12529.58
2024-10-18,Laptop,North,Bob,16,1279.84,20477.44
2024-10-18,Headphones,West,Diana,13,389.0,5057.0
2024-10-18,Mouse,West,Bob,13,955.24,12418.12
2024-10-18,Phone,East,Alice,8,1823.63,14589.04
2024-10-18,Headphones,Central,Grace,19,1172.75,22282.25
2024-10-18,Laptop,South,Alice,6,325.04,1950.2400000000002
2024-10-19,Monitor,Central,Bob,11,1307.91,14387.01
2024-10-19,Headphones,East,Frank,17,299.65,5094.049999999999
2024-10-19,Laptop,South,Alice,9,846.92,7622.28
2024-10-19,Laptop,North,Henry,19,923.49,17546.31
2024-10-19,Tablet,West,Charlie,4,684.76,2739.04
2024-10-19,Tablet,North,Charlie,16,1264.99,20239.84
2024-10-19,Monitor,West,Charlie,13,188.5,2450.5
2024-10-19,Tablet,East,Bob,15,499.17,7487.55
2024-10-19,Monitor,West,Diana,4,1816.08,7264.32
2024-10-20,Headphones,West,Eve,13,1321.38,17177.940000000002
2024-10-20,Keyboard,North,Bob,4,774.51,3098.04
2024-10-20,Laptop,East,Diana,9,173.14,1558.2599999999998
2024-10-20,Mouse,Central,Bob,10,1504.61,15046.099999999999
2024-10-20,Keyboard,South,Henry,18,1662.6,29926.8
2024-10-20,Speaker,North,Bob,8,1801.63,14413.04
2024-10-20,Speaker,West,Eve,1,528.76,528.76
2024-10-20,Keyboard,Central,Henry,1,428.48,428.48
2024-10-20,Tablet,Central,Grace,15,175.98,2639.7
2024-10-20,Phone,North,Grace,3,1573.03,4719.09
2024-10-20,Laptop,West,Charlie,3,1720.55,5161.65
2024-10-20,Phone,South,Diana,4,275.91,1103.64
2024-10-20,Headphones,West,Henry,13,749.34,9741.42
2024-10-20,Tablet,Central,Grace,15,444.06,6660.9
2024-10-21,Laptop,South,Alice,16,1980.89,31694.24
2024-10-21,Headphones,East,Henry,16,937.61,15001.76
2024-10-21,Phone,South,Alice,6,1669.43,10016.58
2024-10-21,Laptop,West,Grace,17,108.06,1837.02
2024-10-21,Phone,West,Eve,15,75.61,1134.15
2024-10-21,Headphones,South,Diana,13,1638.48,21300.24
2024-10-21,Headphones,North,Eve,15,1853.33,27799.949999999997
2024-10-21,Keyboard,West,Eve,10,1154.07,11540.699999999999
2024-10-21,Headphones,West,Eve,2,750.59,1501.18
2024-10-21,Keyboard,Central,Bob,11,1546.97,17016.670000000002
2024-10-22,Keyboard,West,Alice,14,1619.01,22666.14
2024-10-22,Headphones,East,Frank,9,1659.6,14936.4
2024-10-22,Tablet,North,Bob,9,214.0,1926.0
2024-10-22,Mouse,South,Henry,2,1289.52,2579.04
2024-10-22,Phone,West,Frank,9,498.25,4484.25
2024-10-22,Mouse,Central,Grace,1,1284.39,1284.39
2024-10-22,Phone,South,Diana,12,1967.4,23608.800000000003
2024-10-22,Mouse,West,Henry,16,929.23,14867.68
